1.3454693880000002,14.14693878,25.39,5.0,1.427151945,311.50788639999996,49.31773476,419.5029677,157.1396106,0.75,3.345931067,1.339031778,5,c
0.706412698,6.588333333,45.17,4.0,0.7544610959999999,151.092719,40.56762943,316.87994060000005,77.46877587,0.760869565,2.391123526,0.515103151,4,b2
0.32,26.66721088,26.67,5.0,0.9858863920000001,203.190199,31.91967914,391.4100645,66.98816807,0.666666667,2.247915167,1.263304956,7,a
0.32,23.41333333,23.41,5.0,1.084358248,224.91090269999998,32.82228198,345.8735206,76.52740912,0.5,1.685493387,1.460527673,7,a
0.70734675,11.142080499999999,82.06,4.0,0.9713236409999999,184.6112248,54.66470771,424.09814869999997,74.35855155,0.647058824,2.609191631,0.74356123,10,c
0.6850666670000001,13.03333333,24.99,4.0,0.818056893,161.46680980000002,46.95996566,395.5625006,70.57993262,0.307692308,1.7754995040000001,0.633927937,6,c
0.5106666670000001,14.41333333,28.03,3.0,0.856921479,164.79807209999998,61.60048685,399.6492484,75.84448947,0.423076923,2.0416772930000002,0.613396133,8,b2
0.7805714290000001,10.70666667,29.22,4.0,0.979207288,200.38220819999998,42.48076152,391.6239651,74.34311677,0.8888888890000001,2.697891157,0.753518015,7,c
0.8756078429999999,4.2933333330000005,24.5,4.0,0.942031999,108.768895,24.37283145,276.20239869999995,79.82790281,0.594594595,2.6721925630000003,0.7006202970000001,9,b1
1.223430386,2.261335451,22.62,5.0,1.2262417559999998,142.39772480000002,29.97694246,380.3182872,81.36630972,0.41666666700000005,2.370607925,0.69666812,5,a2
0.7843859409999999,10.18624555,64.12,4.0,0.926292131,175.007101,51.94898681,413.81971160000006,78.61647295,0.522727273,2.637614508,0.7991063420000001,9,c
0.621866667,15.09666667,57.75,4.0,0.9062154370000001,181.0746029,51.66220423,423.0807866,79.99297006,0.53125,2.388770719,0.598656599,9,c
0.7029986970000001,7.527591837,97.57,4.0,0.917846075,177.0057609,48.94531201,415.47233839999996,79.79703278,0.5773195879999999,2.5532678580000003,0.711399322,9,b2
0.825,7.026666667000001,18.63,4.0,0.8707300859999999,173.9261517,30.28628724,294.138305,80.82431600000001,0.45,1.932866947,0.5771548870000001,8,b2
0.45333333299999995,15.08666667,29.29,4.0,1.232314823,138.8587148,31.52251808,372.6641085,82.14771586,0.071428571,2.581405105,0.801809275,5,c
0.7900952379999999,3.607619048,17.99,5.0,1.029064356,209.83861040000002,47.01189079,398.7351379,80.18244282,0.65625,2.778655173,0.957038359,7,b1
0.6186666670000001,15.72666667,30.56,4.0,1.128554777,127.4004797,40.16968478,397.5502291,80.25090557,0.625,2.0945925780000003,0.993548867,6,c
0.8728888890000001,8.09037037,123.12,4.0,0.9501027129999999,183.5556921,48.63319404,397.8674704,70.32968038,0.93902439,2.85269412,0.537715914,10,c
0.69444741,7.759070295,120.97,5.0,0.927531122,172.4051035,63.01717513,413.1691557,70.88839548,0.759259259,2.954717891,0.979259465,9,c
0.7223111109999999,6.957777778,36.64,4.0,0.7639327370000001,155.4915638,41.87907109,389.6496233,77.45990333,0.705882353,2.432445132,0.618955358,4,c
0.668198791,9.126231293,82.83,4.0,1.186845697,131.5321554,40.69659171,392.1493364,72.27668659,0.546666667,2.500901975,0.572428431,6,b2
0.6835024129999999,11.51476568,127.95,4.0,0.920471492,180.1390632,46.63620994,397.6566786,70.54707144,0.567901235,2.529964841,0.652646793,9,c
0.6832,14.68,27.26,5.0,1.033356245,205.7734121,42.53812494,399.7729685,81.56794133,0.7826086959999999,2.862414808,0.8086642540000001,7,c
0.791086365,7.088497732,74.74,5.0,1.0304657259999999,198.842126,62.03615454,420.70250020000003,70.77417390000001,0.571428571,2.83805139,0.877816727,7,c
